  -1.6189905683651062e+00	   2.1226659048764752e+01	
  -1.5306297576727061e+00	   2.1901479916086686e+01	
  -1.3403141654121491e+00	   2.2279722929711845e+01	
  -1.3127133226760961e+00	   2.2560854807933698e+01	
  -1.1015832859126391e+00	   2.2866938459021895e+01	
  -9.4945574112002262e-01	   2.3285144389365414e+01	
  -9.5924890549703079e-01	   2.3582157074685110e+01	
  -8.9398937552962465e-01	   2.3839380775935606e+01	
  -7.3550950789787706e-01	   2.4064929829314998e+01	
  -6.4652405212629915e-01	   2.4161693099419981e+01	
  -5.3910627291647728e-01	   2.4258543335849545e+01	
  -4.8513270319327972e-01	   2.4298941084190819e+01	
  -3.7639152339198034e-01	   2.4355654471252858e+01	
  -2.1050061244790541e-01	   2.4356437168174107e+01	
   1.2540029638941519e-02	   2.4301289174954569e+01	
   3.5207234969934831e-02	   2.4172938223303074e+01	
   4.1824237927368557e-02	   2.3972253976465446e+01	
   6.8991005269406713e-02	   2.3707437736964355e+01	
   9.5099052138266416e-02	   2.3474730976957286e+01	
   1.3990410256364783e-01	   2.3234083813401298e+01	
   1.2888282243774185e-01	   2.3009230490618570e+01	
   9.9693898991905172e-02	   2.2776262831637755e+01	
   1.6478403368360617e-01	   2.2479511045291815e+01	
   1.4035935236712049e-01	   2.2102050728587905e+01	
   2.2546989120682781e-01	   2.1757221689325512e+01	
   2.9373618731808548e-01	   2.1364141464497511e+01	
   3.4542292081919967e-01	   2.0914782684230389e+01	
   3.7867733088208055e-01	   2.0465336937638678e+01	
   4.0875557952540120e-01	   2.0112219629529040e+01	
   5.2129756582544573e-01	   1.9494546980892057e+01	
   5.5508133612492827e-01	   1.9029046494553338e+01	
   5.5597066132240514e-01	   1.8442961527462874e+01	
   5.5712466663818816e-01	   1.7848849190498910e+01	
   7.1367766300873114e-01	   1.7014611487926455e+01	
   9.0259574424468170e-01	   1.6317013005852758e+01	
   1.0565019394322519e+00	   1.5563049002015356e+01	
   1.0015649340784485e+00	   1.4992757875698153e+01	
   1.1659630491553195e+00	   1.4479701934390489e+01	
   1.3046130823242343e+00	   1.3629322525746440e+01	
   1.4679524769279197e+00	   1.3148376063932796e+01	
   1.5420417356417282e+00	   1.2578693701887682e+01	
   1.6187777955385059e+00	   1.1928737641107508e+01	
   1.7748014316724543e+00	   1.1110554678282062e+01	
   2.0862240588611662e+00	   1.0052246349848131e+01	
   2.3565471572806516e+00	   9.1222020067411158e+00	
   2.5807418046832780e+00	   8.4729416765576122e+00	
   2.8631449037018726e+00	   7.7356411767393043e+00	
   3.2288057807320740e+00	   6.7097032267731400e+00	
   3.6755117099849528e+00	   6.0213496431171132e+00	
   4.2133205359557913e+00	   5.3655403705780245e+00	
   4.7642680829989104e+00	   4.8703654618336252e+00	
   4.9581198016399171e+00	   4.5822498096332733e+00	
   5.0750660651084338e+00	   4.3901147306166477e+00	
   5.3402649564376929e+00	   4.1745932725761765e+00	
   5.6599667777267513e+00	   3.9834148231299689e+00	
   5.9433333123759269e+00	   3.7760077012875883e+00	
   6.2638291740198753e+00	   3.5607471422208676e+00	
   6.5853837561370128e+00	   3.3133771036601223e+00	
   6.8318856439097431e+00	   3.1057960491685703e+00	
   7.2432197221533556e+00	   2.9311071710922945e+00	
   7.8588974389272828e+00	   2.7092107033454011e+00	
   8.4192781853865242e+00	   2.4870533366247618e+00	
   9.1284409199430918e+00	   2.2254548511332586e+00	
   9.9113329482525820e+00	   1.9642042309400929e+00	
   1.0859057167032955e+01	   1.7358457871621942e+00	
   1.2362927250379812e+01	   1.4137678946397421e+00	
   1.3878347974089166e+01	   1.3004885851530048e+00	
   1.5393768697798514e+01	   1.1872092756662678e+00	
   1.7281276731810337e+01	   9.7131348431563125e-01	
   1.8537586206911278e+01	   8.8892612577874652e-01	
   2.0476685689581636e+01	   7.8567441163093554e-01	
   2.2654611336594087e+01	   7.0763536932322224e-01	
   2.4444399470930513e+01	   6.5987951369328146e-01	
   2.7210836067374849e+01	   6.2476024313976108e-01	
   2.8836321371477005e+01	   5.2805747134753478e-01	
   3.0900212236322204e+01	   5.5385243944788898e-01	
   3.2763200304174937e+01	   5.2249918886329194e-01	
   3.4311515472986287e+01	   5.2980436012829990e-01	
   3.6027838993688093e+01	   4.7367326932651393e-01	
   3.7854491774900993e+01	   4.2609134634574009e-01	
   3.9532891928253136e+01	   4.0189580238880745e-01	
   4.1173368714255638e+01	   4.0963580527673266e-01	
   4.2482328358488289e+01	   4.0778304444865315e-01	
   4.3716499988494832e+01	   4.3769189781626028e-01	
   4.5082080003633678e+01	   3.9596318659439933e-01	
   4.5967096208787012e+01	   3.9211020030090094e-01	
